timestamp,DO Patch r_msorm,Reference Patch r_msorm,Reflectance Standard r_msorm,DO Patch g_msorm,Reference Patch g_msorm,Reflectance Standard g_msorm,DO Patch b_msorm,Reference Patch b_msorm,Reflectance Standard b_msorm,image,experiment,YSI Dissolved Oxygen (%),YSI Dissolved Oxygen (mg/L),YSI Barometer (mmHg),YSI Temperature (C),setpoint O2 fraction,temperature_set_point,water bath external sensor temperature (C),water bath internal temperature (C),PicoLog Temperature Ave. (C),PicoLog Pressure Ave. (mmHg),YSI Dissolved Oxygen (mmHg),ppO2 Setpoint (mmHg),test,training,training_resampled
2019-07-26 19:57:13,0.11058270722326513,0.36485944891556665,0.09891539570598976,0.2901100396150433,0.41030089769511385,0.4278528323732866,0.7367656930439866,0.8277041291990627,0.9340786371070036,2019-07-26--19-57-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.05,35.0,34.740881,763.1114206,155.52525408,162.61904372986,False,True,True
2019-07-26 19:57:22,0.13082647069325407,0.4329001253772649,0.11680616733202827,0.3411403502510814,0.4840617689826399,0.5066234893805396,0.8469702145012493,0.9273050232441324,0.936566022417297,2019-07-26--19-57-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.052,35.002,34.74479164000001,762.9704534000001,155.52525408000002,162.58900361954002,False,True,False
2019-07-26 19:57:31,0.11038939937463904,0.3642633119967232,0.0987383015896907,0.2896637247753216,0.4098042873965334,0.42733060862545297,0.7358327217619657,0.8266991065442795,0.9339976479955252,2019-07-26--19-57-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.046,35.0,34.750071760000004,762.9424631200001,155.52525408,162.58303889087202,False,True,False
2019-07-26 19:57:40,0.12962574063641252,0.4297066782425009,0.11587402684597495,0.3382019703417199,0.4804916958053097,0.5028260140729115,0.8411623817420049,0.9247282783957009,0.9365639218750482,2019-07-26--19-57-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.24000000000001,6.77,762.6,34.9,0.2131,35.0,23.055999999999997,35.0,34.750951560000004,762.9340835600001,155.42934950400002,162.581253206636,False,True,True
2019-07-26 19:57:49,0.11050312097907612,0.3645066746634517,0.0988498175860302,0.28982427651637105,0.41002089477015397,0.4275876401547141,0.7361993533249148,0.8272784075084301,0.9340817383627752,2019-07-26--19-57-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.05,35.0,34.75149572,762.9730834400001,155.52525408000002,162.58956408106405,False,True,True
2019-07-26 19:57:58,0.1319167909484318,0.436824541411108,0.1179615035141507,0.3439663098892937,0.4882549299197074,0.5111863824628848,0.852326079206415,0.9297948144498512,0.9365684001761658,2019-07-26--19-57-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.05,35.0,34.7550808,762.8907956000002,155.52525408,162.57202854236004,False,True,False
2019-07-26 19:58:07,0.11042177927552012,0.36435226892769307,0.09884190913660246,0.2897177141653104,0.40998071067559494,0.4274049501836713,0.7359097322727756,0.8270662967111168,0.9339978409582008,2019-07-26--19-58-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.05,34.992000000000004,34.75305532,762.8961283200001,155.52525408000002,162.57316494499204,False,True,True
2019-07-26 19:58:16,0.13150437096606987,0.4356523565691215,0.11739940020680815,0.3428500099001709,0.4870951171005565,0.509326255673157,0.8502267496074281,0.9290496215120072,0.9365677363750712,2019-07-26--19-58-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.54,34.9,0.2131,35.0,23.05,35.0,34.753136,762.95467108,155.51301763200001,162.58564040714805,False,True,True
2019-07-26 19:58:25,0.11039710499464613,0.3644073229110226,0.0988131752175882,0.2896945659337735,0.40997700403413867,0.4273002887924071,0.7359980299670674,0.8269724712618436,0.9340303961474984,2019-07-26--19-58-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.77,762.6,34.9,0.2131,35.0,23.05,34.994,34.75503208000001,763.0581968399999,155.52525408,162.607701746604,False,True,True
2019-07-26 19:58:34,0.13148185881248978,0.4361348097459871,0.11754428895639585,0.3430103450367215,0.4876312749318614,0.5094396465978696,0.8505030548596334,0.9295196910014412,0.9365683415313032,2019-07-26--19-58-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7700000000000005,762.6,34.900000000000006,0.2131,35.0,23.052,35.0,34.754929000000004,762.9603787600001,155.52525408000002,162.58685671375605,False,True,True
